TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description
3045722,200571,200597,1,1283.48,47,Transaction 45722
3014210,201094,200019,1,1754.46,11,Transaction 14210
3039160,200465,200646,1,2466.92,8,Transaction 39160
3031345,200750,200331,2,1657.97,35,Transaction 31345
3043034,200667,201595,1,453.93,36,Transaction 43034
3031261,200117,201475,4,4305.79,4,Transaction 31261
3034423,200922,201103,1,1840.25,50,Transaction 34423
3022851,201252,200888,3,3704.25,30,Transaction 22851
3015756,200031,200200,1,4982.14,42,Transaction 15756
3037838,201027,200291,1,4285.78,39,Transaction 37838
3036161,200340,200097,4,721.16,20,Transaction 36161
3030246,200899,201166,2,2149,27,Transaction 30246
3017466,200101,201221,3,961.36,41,Transaction 17466
3005655,201510,200610,1,3146.72,11,Transaction 5655
3021144,201583,200066,2,79.89,24,Transaction 21144
3028330,201256,201536,2,395.78,27,Transaction 28330
3027349,200060,200195,3,3827.07,30,Transaction 27349
3035656,200135,200777,3,1213.84,21,Transaction 35656
3028304,200397,201634,2,2394.12,1,Transaction 28304
3024120,200240,201445,2,603.19,32,Transaction 24120
3036872,200317,200303,3,2865.99,16,Transaction 36872
3038665,200721,201136,3,2633.89,13,Transaction 38665
3005131,200778,200426,2,1380.79,43,Transaction 5131
3044251,200693,200290,3,1934.47,16,Transaction 44251
3027610,201628,201497,1,2923.42,26,Transaction 27610
3040263,200257,200038,3,1979.57,48,Transaction 40263
3028065,200552,200287,3,2809.41,19,Transaction 28065
3045786,200412,201421,4,1836.62,27,Transaction 45786
3035460,200084,200147,2,118.84,11,Transaction 35460
3007957,200561,201502,3,2806.42,17,Transaction 7957
3010126,200027,200739,1,3158.51,43,Transaction 10126
3024864,201442,200953,1,3104.86,49,Transaction 24864
3027739,201555,201522,4,1079.09,42,Transaction 27739
3015189,200073,201605,2,90.95,25,Transaction 15189
3036611,200354,201182,3,3938.6,21,Transaction 36611
3049385,200072,201035,3,2571.32,21,Transaction 49385
3029656,201339,200022,3,268.45,35,Transaction 29656
3041636,201447,201355,1,3962.22,31,Transaction 41636
3011036,201396,200147,3,2302.29,34,Transaction 11036
3037945,200392,200776,4,2238.85,9,Transaction 37945
3008268,201428,201594,2,4842.44,8,Transaction 8268
3013662,200561,201220,2,414.33,4,Transaction 13662
3049321,200191,201127,1,689.86,12,Transaction 49321
3043719,200417,201474,1,4087.78,20,Transaction 43719
3012682,201112,201093,2,13.9,47,Transaction 12682
3013909,200159,201346,3,3828.86,27,Transaction 13909
3038683,200732,201450,3,409.88,22,Transaction 38683
3041404,200490,201166,2,3160.99,34,Transaction 41404
3046659,200546,201589,2,3384.13,24,Transaction 46659
3041607,201366,201078,4,3923.9,45,Transaction 41607
3047741,200736,201225,4,2688.04,44,Transaction 47741
3040642,200775,201137,2,1188.56,1,Transaction 40642
3028780,201215,201026,2,3239.21,25,Transaction 28780
3000551,200848,200767,2,3865.46,38,Transaction 551
3031806,200115,200153,3,2966.47,28,Transaction 31806
3029976,201477,200121,1,1561.37,18,Transaction 29976
3046714,200382,200559,4,1843.19,8,Transaction 46714
3025260,200090,200279,2,3212.15,50,Transaction 25260
3009295,201163,200849,4,4929.03,43,Transaction 9295
3016993,200804,200984,3,1452.33,5,Transaction 16993
3038786,201403,201263,1,4387.39,40,Transaction 38786
3008969,201632,200466,1,3964.35,13,Transaction 8969
3033559,201322,200501,1,4295.15,48,Transaction 33559
3036253,200930,201605,3,442.24,40,Transaction 36253
3009832,200178,201548,2,742.57,6,Transaction 9832
3016919,201439,201085,3,4416.8,43,Transaction 16919
3041768,200532,201362,1,4058.2,8,Transaction 41768
3017279,200707,200869,1,1676.35,31,Transaction 17279
3045995,201606,200802,1,1166.28,41,Transaction 45995
3010637,201388,200785,1,4326.63,32,Transaction 10637
3022267,201476,201195,3,1447.98,5,Transaction 22267
3016400,200207,200883,4,1923.77,17,Transaction 16400
3009569,200378,200421,2,3370.95,17,Transaction 9569
3027846,200755,201282,3,11.79,36,Transaction 27846
3009427,201491,201153,1,1266.78,3,Transaction 9427
3033378,200554,200304,3,3523.89,36,Transaction 33378
3018145,201212,200487,1,923.81,25,Transaction 18145
3001365,200152,200275,1,2938.88,21,Transaction 1365
3031150,200601,200724,1,3167.17,31,Transaction 31150
3010539,201065,200608,2,1214.42,3,Transaction 10539
3042933,200939,200230,1,1792.09,37,Transaction 42933
3045973,200487,200366,3,573.53,34,Transaction 45973
3032392,201517,200748,3,923.12,28,Transaction 32392
3018036,200378,201647,4,1292.68,27,Transaction 18036
3015017,201160,201494,1,125.71,32,Transaction 15017
3022125,201423,201135,3,649.55,47,Transaction 22125
3030297,201601,201452,1,1792.68,49,Transaction 30297
3000643,200970,201079,3,3361.14,8,Transaction 643
3001180,200688,201221,3,857.16,4,Transaction 1180
3027063,201485,200583,1,1816.61,33,Transaction 27063
3035933,200760,201242,1,2307.63,6,Transaction 35933
3004437,201351,200139,2,2151.95,15,Transaction 4437
3007148,200168,200423,3,886.87,25,Transaction 7148
3013141,201371,201081,2,1302.28,32,Transaction 13141
3030464,200261,200013,3,3159.82,5,Transaction 30464
3036442,201337,200242,3,1502.35,22,Transaction 36442
3044705,200576,200446,2,780.64,10,Transaction 44705
3030158,200200,201193,1,297.16,42,Transaction 30158
3036279,200203,201011,2,93.17,18,Transaction 36279
3037590,201549,200955,3,3584.65,3,Transaction 37590
3047044,200199,200700,1,2107.21,46,Transaction 47044
3012095,200595,201080,1,2982.65,30,Transaction 12095
3017847,201367,200977,4,2649.45,1,Transaction 17847
3017102,200485,200993,4,1433.46,17,Transaction 17102
3033527,200562,200723,2,207.33,29,Transaction 33527
3039296,201236,201545,3,4854.83,12,Transaction 39296
3027813,201390,200761,1,2814.05,43,Transaction 27813
3013688,200291,201627,4,4929.76,2,Transaction 13688
3008065,201570,201552,1,1533.58,21,Transaction 8065
3048181,201277,200482,2,1421.49,43,Transaction 48181
3039645,200835,200697,4,241.18,4,Transaction 39645
3018901,200837,201106,3,1059.5,37,Transaction 18901
3027164,201303,201155,3,456.1,10,Transaction 27164
3024684,201083,200780,3,458.46,44,Transaction 24684
3023997,201382,201605,2,998.62,17,Transaction 23997
3013156,200188,200652,3,4496.37,46,Transaction 13156
3039509,200562,200488,2,4775.52,7,Transaction 39509
3044081,201135,201467,2,2947.89,14,Transaction 44081
3024172,200972,200972,1,3059.31,36,Transaction 24172
3023114,201632,200639,1,461.26,38,Transaction 23114
3016425,201072,200561,4,3110.72,35,Transaction 16425
3005541,200802,200791,4,3285.57,46,Transaction 5541
3014918,200045,200927,4,835.7,49,Transaction 14918
3016342,201034,201193,3,832.83,7,Transaction 16342
3043745,200946,201027,2,2926.59,43,Transaction 43745
3028090,200592,201233,1,3166.12,20,Transactio8 28090
3019984,200144,200139,3,4182.67,10,Transaction 19984
3022815,200942,200668,3,3189.68,49,Transaction 22815
3033159,201500,201214,1,2353.74,4,Transaction 33159
3029793,200035,200855,3,4058.65,33,Transaction 29793
3034749,200220,200010,2,4899.23,47,Transaction 34749
3038322,200016,200844,3,4946.71,36,Transaction 38322
3039169,201072,200136,1,1467.47,44,Transaction 39169
3043152,201193,201538,1,559.22,47,Transaction 43152
3010581,201087,201192,2,2363.03,13,Transaction 10581
3018303,200730,200253,4,3937.12,8,Transaction 18303
3021263,200163,201215,4,1668.43,8,Transaction 21263
3040522,200947,201200,3,4835.79,11,Transaction 40522
3039889,200946,200649,1,3033.14,24,Transaction 39889
3037687,200440,201636,3,969.2,37,Transaction 37687
3016127,200937,201282,3,433.37,34,Transaction 16127
3016111,200151,201187,3,4744.74,46,Transaction 16111
3046977,201343,201283,1,421.48,19,Transaction 46977
3024363,200964,200927,1,802.97,2,Transaction 24363
3026287,200767,200045,3,3203.81,23,Transaction 26287
3002957,201292,200963,2,2528.13,33,Transaction 2957
3026954,200153,200656,1,4868.3,28,Transaction 26954
3042031,201630,201626,2,2689.09,36,Transaction 42031
3001695,200217,200154,1,1129.05,5,Transaction 1695
3026073,200744,201300,3,224.33,42,Transaction 26073
3006323,200202,201482,4,4727.1,4,Transaction 6323
3043573,200782,201646,3,4418.32,9,Transaction 43573
3031809,200293,201012,3,1793.31,14,Transaction 31809
3040798,200809,201152,2,633.18,21,Transaction 40798
3039005,200160,200080,1,3829.97,39,Transaction 39005
3035513,200640,200317,1,4214.85,32,Transaction 35513
3035517,200338,200888,1,1040.65,43,Transaction 35517
3042077,200861,200158,2,407.23,3,Transaction 42077
3006129,200917,201481,2,4320.54,12,Transaction 6129
3037355,201089,201427,3,1475.96,15,Transaction 37355
3045231,200244,200685,2,1240.56,46,Transaction 45231
3041217,200739,200175,3,4731.25,35,Transaction 41217
3035377,201352,200139,2,1881.74,12,Transaction 35377
3019241,201633,200182,1,170.12,8,Transaction 19241
3022024,201166,201593,2,2835.56,48,Transaction 22024
3044151,200058,200338,2,4893.97,14,Transaction 44151
3010857,201467,200744,4,4834.93,20,Transaction 10857
3038492,200491,200743,3,3037.76,12,Transaction 38492
3024402,201183,201034,4,1987.51,19,Transaction 24402
3016531,201119,200226,4,127.33,48,Transaction 16531
3007468,201285,200290,3,4934.7,39,Transaction 7468
3030390,200350,201071,1,2572.09,7,Transaction 30390
3043892,200001,200605,2,3119.78,35,Transaction 43892
3046209,201641,200665,2,1943.87,25,Transaction 46209
3021937,200284,201268,3,3184.37,49,Transaction 21937
3033717,200738,201210,3,4181.67,33,Transaction 33717
3007402,200355,200154,4,4265.07,20,Transaction 7402
3041446,201310,201180,2,4909.82,25,Transaction 41446
3003025,200324,201047,1,4557.88,5,Transaction 3025
3022565,201578,200644,2,3258.42,23,Transaction 22565
3026504,201100,200346,2,3925.7,49,Transaction 26504
3004613,200090,200814,2,676.53,27,Transaction 4613
3042279,201567,200650,1,4736.34,35,Transaction 42279
3034344,201441,200772,3,2322.75,36,Transaction 34344
3027412,200380,200218,1,4490.68,2,Transaction 27412
3017833,201068,201491,1,10.7,42,Transaction 17833
3021166,200034,200239,1,2639.77,22,Transaction 21166
3025554,200470,200320,2,2887.54,9,Transaction 25554
3018819,200459,200672,2,1874.32,50,Transaction 18819
3017205,200179,200812,2,3624.43,4,Transaction 17205
3017407,200856,201387,1,1107.58,5,Transaction 17407
3000740,200609,200562,1,4588.5,3,Transaction 740
3047170,200140,201342,4,671.81,2,Transaction 47170
3007384,200288,200118,3,58.82,3,Transaction 7384
3009017,201459,200551,2,709.41,5,Transaction 9017
3017269,200281,200024,1,4308.72,3,Transaction 17269
3013581,201303,200392,1,989.39,40,Transaction 13581
3046255,200504,201639,4,3648.96,2,Transaction 46255
3004224,201293,200279,3,4396.47,50,Transaction 4224
3018759,200518,201111,2,3301,11,Transaction 18759
3021160,200428,201015,2,650.41,24,Transaction 21160
3037127,200087,200531,1,2397.95,37,Transaction 37127
3048947,200058,200609,2,3969.83,41,Transaction 48947
3039069,201022,200766,3,1224.79,28,Transaction 39069
3001664,201273,200872,1,4315.48,14,Transaction 1664
3004927,201486,200737,1,1029.2,41,Transaction 492
3034065,201216,200198,2,1342.2,6,Transaction 34065
3045074,200278,201467,2,222.01,40,Transaction 45074
3011695,200878,201104,1,4863.2,31,Transaction 11695
3027884,200783,200754,4,2736.15,30,Transaction 27884
3028393,200612,201196,2,3245.02,2,Transaction 28393
3009790,200585,200295,3,3129.31,15,Transaction 9790
3020678,201601,200764,1,1112.37,16,Transaction 20678
3011629,200559,200838,3,4886.5,22,Transaction 11629
3034804,200332,201402,3,4676.45,37,Transaction 34804
3002847,201590,200069,2,561.61,46,Transaction 2847
3037575,200087,201268,2,407.04,50,Transaction 37575
3042006,201016,201044,1,229.7,29,Transaction 42006
3032862,200462,201612,3,1012.79,33,Transaction 32862
3010428,200347,200752,1,4974.08,40,Transaction 10428
3030326,200415,201222,2,2301.18,4,Transaction 30326
3045358,200879,200712,3,1905.37,9,Transaction 45358
3031674,200736,200847,2,2984.59,24,Transaction 31674
3008275,201256,200277,1,3869.3,13,Transaction 8275
3023887,200635,201311,4,4652.45,21,Transaction 23887
3006252,201375,200210,1,1481.75,11,Transaction 6252
3018257,200151,200561,3,152.77,45,Transaction 18257
3044115,201456,201215,3,1511.86,34,Transaction 44115
3020054,201534,200630,3,4807.96,40,Transaction 20054
3044380,200526,200543,2,3225.77,20,Transaction 44380
3010860,201290,201214,3,3547.56,30,Transaction 10860
3012782,201270,201308,1,4463.75,7,Transaction 12782
3041341,201363,201433,3,3814.84,1,Transaction 41341
3028235,200895,200847,1,2196.94,27,Transaction 28235
3006506,201244,200058,3,830.53,28,Transaction 6506
3003828,201122,201066,2,3638.83,17,Transaction 3828
3035960,200349,200187,1,3279.03,29,Transaction 35960
3035080,200819,200301,3,1320.76,26,Transaction 35080
3002657,201482,201429,2,1335.71,13,Transaction 2657
3024694,200807,200411,4,2614.76,1,Transaction 24694
3015193,200752,201037,1,90.22,18,Transaction 15193
3030623,200646,201466,2,4634.07,48,Transaction 30623
3042710,200832,200167,1,447.6,29,Transaction 42710
3044321,200992,200957,3,3742.75,33,Transaction 44321
3037743,200973,200601,3,3568.02,45,Transaction 37743
3038822,201496,200752,2,4881.08,11,Transaction 38822
3025241,200063,200708,4,883.8,49,Transaction 25241
3029258,201414,200702,2,1988.1,36,Transaction 29258
3002052,200013,200153,2,2183.09,15,Transaction 2052
3038313,200111,200129,4,4841.5,22,Transaction 38313
3036393,201315,200447,1,4133.48,49,Transaction 36393
3034610,201099,200446,3,57.69,16,Transaction 34610
3045294,201331,200861,3,1047.96,32,TAansaction 45294
3011099,200721,201427,2,3643.7,12,Transaction 11099
3040149,201263,201528,1,4914.71,50,Transaction 40149
3034910,200652,200379,2,4734.9,50,Transaction 34910
3024121,201195,201533,3,1576.55,22,Transaction 24121
3024185,201352,200920,3,1868.83,21,Transaction 24185
3003465,201283,201335,2,1015.83,21,Transaction 3465
3037556,201418,201461,1,188.62,31,Transaction 37556
3031322,201631,200649,2,1145.7,28,Transaction 31322
3045823,200497,200430,3,2002.78,26,Transaction 45823
3034923,201390,200384,1,3572.94,39,Transaction 34923
3016621,201037,201511,1,4213.43,30,Transaction 16621
3015421,200578,200768,2,3285.6,28,Transaction 15421
3037197,200661,201633,2,3401.19,42,Transaction 37197
3014237,200511,200584,1,4998.43,38,Transaction 14237
3000468,201033,200533,3,480.61,19,Transaction 468
3018710,201560,201623,1,381.8,25,Transaction 18710
3020220,201326,201178,3,3719.21,22,Transaction 20220
3045032,201510,200930,3,3922.43,27,Transaction 45032
3032635,201383,200081,3,4720.95,23,Transaction 32635
3025616,201356,201181,3,638.57,47,Transaction 25616
3023308,201083,200613,2,425.46,50,Transaction 23308
3046371,200167,200502,3,1351.72,24,Transaction 46371
3027538,201345,200697,1,2392.6,10,Transaction 27538
3003486,200613,200288,1,855.52,40,Transaction 3486
3026986,200040,200419,1,4979.14,13,Transaction 26986
3026316,200576,201363,3,3949,9,Transaction 26316
3021802,200872,200530,1,3866.69,43,Transaction 21802
3006731,201514,201451,4,2459.23,12,Transaction 6731
3022870,201597,200833,2,1470.11,21,Transaction 22870
3009687,200920,200015,2,1441.76,30,Transaction 9687
3045771,200179,200265,1,848.89,23,Transaction 45771
3037701,201505,201385,3,1351.51,16,Transaction 37701
3035739,200034,201489,2,3040.88,5,Transaction 35739
3000083,200846,201494,4,2002.9,17,Transaction 83
3026598,200369,200369,1,356.93,40,Transaction 26598
3048336,200807,200431,3,4177.75,21,Transaction 48336
3025052,201179,200455,1,4406.66,43,Transaction 25052
3047247,201152,200780,2,1386.76,1,Transaction 47247
3007415,201496,200184,1,4707.08,35,Transaction 7415
3044632,201457,200271,1,3683.27,12,Transaction 44632
3016998,200317,201148,3,837.57,38,Transaction 16998
3036072,200785,201558,3,1833.43,16,Transaction 36072
3006101,201372,200466,2,286.94,39,Transaction 6101
3008884,201035,200656,1,1807.33,49,Transaction 8884
3047071,201414,201357,3,4084.32,14,Transaction 47071
3044489,201051,200042,3,4768.36,33,Transaction 44489
3001890,201467,201458,3,2896.41,12,Transaction 1890
3043591,200146,200060,3,653.46,12,Transaction 43591
3038631,201477,201119,3,3612.24,22,Transaction 38631
3015026,200823,201044,3,1479.45,18,Transaction 15026
3023681,200679,200109,4,4904.06,15,Transaction 23681
3028406,200486,200485,4,3729.08,13,Transaction 28406
3002220,200252,200399,3,2079.19,1,Transaction 2220
3049201,200634,200318,2,2588.58,19,Transaction 49201
3035712,200599,200628,1,4507.05,24,Transaction 35712
3014266,201372,201468,1,4760.83,36,Transaction 14266
3047483,200984,200973,1,3511.92,27,Transaction 47483
3039324,201358,200938,2,365.07,19,Transaction 39324
3048478,200820,201071,1,4349.97,35,Transaction 48478
3032177,200419,200932,3,519.38,46,Transaction 32177
3014683,200777,201437,2,4842.31,9,Transaction 14683
3027045,201008,200469,3,1566.17,46,Transaction 27045
3008794,200002,200891,1,2927.74,17,Transaction 8794
3016835,200206,201613,2,907.23,42,Transaction 16835
3007687,200987,201469,3,3995.93,49,Transaction 7687
3012994,200118,200121,1,3063.88,41,Transaction 12994
3013780,201176,200091,1,68.53,43,Transaction 13780
3043639,201334,201605,2,2795.48,2,Transaction 43639
3006809,201223,200356,1,1648.59,47,Transaction 6809
3041077,200232,200189,1,410.2,33,Transaction 41077
3042758,200217,201254,1,3487.19,26,Transaction 42758
3009870,200098,200759,1,698.69,23,Transaction 9870
3009912,200536,201286,3,4304.8,10,Transaction 9912
3039987,200903,201275,3,2391.48,24,Transaction 39987
3014866,201124,200043,1,928.35,41,Transaction 14866
3002760,201548,200658,2,4183.42,29,Transaction 2760
3023634,201604,201185,3,3470.77,25,Transaction 23634
3030014,201204,200963,2,4524.84,45,Transaction 30014
3019819,200387,200274,1,2086.75,27,Transaction 19819
3026122,200447,200406,2,1808.33,15,Transaction 26122
3048370,201197,201309,1,4237.49,6,Transaction 48370
3007146,200857,201507,2,3578.67,32,Transaction 7146
3048516,200274,200717,3,3772.79,31,Transaction 48516
3026389,201375,200049,4,2547.86,46,Transaction 26389
3041241,200972,201327,3,2845.36,29,Transaction 41241
3005038,201312,200626,1,2735.65,26,Transaction 5038
3001327,200559,201265,1,4884.63,20,Transaction 1327
3016151,200487,200155,4,2764.23,11,Transaction 16151
